frame_id,track_id,center_x,center_y,smooth_x,smooth_y,vx,vy,angle,angle_diff,angle_ok,net_angle_ok,lateral_ok
15,5,1087.073,318.87613,1086.7976,319.33838,0.37219238,-0.818573,0,0,False,False,False
15,6,771.3508,426.346,773.33704,423.3917,-3.3509521,4.618286,125.9640189436746,-1.2528730306778613,False,False,False
15,9,1019.15546,343.7142,1020.39844,344.4975,-1.8223877,-1.8113708,-135.17370907299505,-13.167071066259794,False,False,False
15,10,888.93286,340.90906,889.5531,340.0306,-0.75756836,1.7744141,0,0,False,False,False
15,11,1294.9893,505.05438,1294.9274,505.45026,0.17199707,-0.7620239,0,0,False,False,False
15,8,1473.1998,418.64008,1477.7845,418.75677,-7.8966064,-0.8605652,-173.7805009831699,-2.9205090795690865,False,False,False
15,16,894.94495,310.69684,895.32007,309.6318,-0.37145996,1.6974792,0,0,False,False,False
15,7,838.86584,337.57742,839.58093,336.1177,-1.7259521,3.160797,118.63673148470353,0.5480555003197054,False,False,False
15,12,445.17224,370.84784,446.49957,368.48795,-2.6922607,5.022827,118.1915333665084,-0.3547894859589036,False,False,False
16,3,539.349,548.05585,547.8111,540.5598,-13.065796,11.798401,137.9179946211872,-1.138490566966226,False,False,False
16,4,1047.0509,395.47504,1048.0437,396.89297,-1.6922607,-2.4246216,-124.9130526630018,2.7992260508504785,False,False,False
16,5,1086.9976,318.49692,1086.8676,319.04388,0.34277344,-0.8713379,0,0,False,False,False
16,6,770.1127,428.35657,772.2085,425.1294,-3.4649658,4.9093018,125.21429274239414,-0.7497262012804669,False,False,False
16,9,1018.5674,343.66644,1019.75757,344.20663,-2.0819702,-1.3058777,-147.90276033264644,-12.729051259651385,False,False,False
16,10,888.2533,340.72528,889.09814,340.27374,-1.0524902,1.4467773,0,0,False,False,False
16,11,1294.3628,505.18564,1294.7297,505.35764,-0.12646484,-0.57351685,0,0,False,False,False
16,8,1477.8481,417.6436,1477.8068,418.36713,-4.735962,-0.7696533,-170.76941233496288,3.0110886482070214,False,False,False
16,16,894.39215,310.20047,894.99524,309.8308,-0.65979004,1.3460693,0,0,False,False,False
16,7,838.2856,336.79364,839.12756,336.35428,-1.3754883,2.0647278,123.67091126927828,5.0341797845747465,False,False,False
17,3,534.1368,552.04834,543.0251,544.5808,-13.4104,11.937317,138.32600527132007,0.40801065013286575,False,False,False
17,4,1046.3098,395.82898,1047.4368,396.52057,-1.6724854,-1.9762573,-130.2408794748399,-5.327826811838079,False,False,False
17,5,1087.0994,318.00018,1086.9486,318.6786,0.29919434,-0.9086914,0,0,False,False,False
17,6,768.8712,429.01733,771.0404,426.49017,-3.366211,4.6892395,125.67300118949208,0.45870844709794767,False,False,False
17,9,1017.6942,344.11743,1019.0354,344.1754,-2.0324097,-0.74383545,-159.89803276112082,-11.99527242847438,True,True,False
17,10,888.17145,341.59317,888.7738,340.73553,-1.1132812,1.1779175,0,0,False,False,False
17,11,1294.1833,505.1502,1294.5385,505.28503,-0.35559082,-0.37838745,0,0,False,False,False
17,8,1470.1179,418.68732,1475.1156,418.4792,-5.1376953,-0.3404541,-176.20878532295015,-5.439372987987269,False,False,False
17,16,894.4071,310.56412,894.78937,310.08746,-0.73272705,1.0291138,0,0,False,False,False
17,7,837.51416,337.50092,838.56287,336.7556,-1.4031982,1.4238892,0,0,False,False,False
18,3,529.39343,557.1482,538.25397,548.9794,-14.1137085,12.455811,138.57054104834796,0.24453577702789175,False,False,False
18,4,1045.7261,396.549,1046.838,396.53052,-1.7403564,-1.1259766,-147.09792320652744,-16.857043731687554,False,False,False
18,5,1087.1554,317.91904,1087.021,318.41275,0.22338867,-0.92562866,0,0,False,False,False
18,6,767.7036,430.83252,769.8725,428.00998,-3.4645386,4.618286,126.87643946306531,1.2034382735732265,False,False,False
